Start_Date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR,5YR,22YR,Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,1,-100.0,2,1,100.0,100.0,0.0,100.0,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,0,***.*,4,3,33.3,***.*,100.0,0.0,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Robbery,1,0,***.*,3,1,200.0,19,28,-32.1,26.7,-13.6,-70.3,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,1,-100.0,2,4,-50.0,46,53,-13.2,2.2,-6.1,-56.6,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Burglary,1,1,0.0,3,7,-57.1,59,75,-21.3,-31.4,-43.3,-82.0,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,2,4,-50.0,13,15,-13.3,144,169,-14.8,-27.6,-0.7,-38.5,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,1,2,-50.0,20,20,0.0,-31.0,-45.9,-97.1,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,TOTAL,4,6,-33.33,23,30,-23.33,294,349,-15.76,-21.60,-18.56,-79.47,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,7,10,-30.0,27,44,-38.6,342,346,-1.2,-21.6,-35.2,***.*,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,1,6,-83.3,3,19,-84.2,158,156,1.3,-20.2,-26.2,***.*,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,0,***.*,0,1,-100.0,14,12,16.7,133.3,100.0,***.*,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,0,5,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,0,4,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,123rd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,4,2,100.0,33.3,100.0,33.3,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,0,***.*,6,3,100.0,50.0,-66.7,-66.7,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Robbery,4,1,300.0,10,1,900.0,81,61,32.8,44.6,-27.0,-73.1,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Fel. Assault,4,1,300.0,9,8,12.5,111,112,-0.9,3.7,-17.2,-62.4,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Burglary,2,0,***.*,13,6,116.7,137,128,7.0,-23.9,-31.8,-89.5,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,6,7,-14.3,32,19,68.4,314,298,5.4,6.1,-20.9,-61.4,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,0,***.*,5,4,25.0,65,43,51.2,22.6,-42.5,-97.6,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,TOTAL,17,9,88.89,70,38,84.21,718,647,10.97,2.72,-26.43,-86.81,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Housing,1,0,***.*,3,2,50.0,32,36,-11.1,60.0,39.1,***.*,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Petit Larceny,14,21,-33.3,54,65,-16.9,663,683,-2.9,-16.8,-59.8,***.*,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Misd. Assault,10,8,25.0,26,30,-13.3,381,323,18.0,27.4,-27.3,***.*,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,6,0,***.*,31,29,6.9,82.4,55.0,***.*,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,2,3,-33.3,-33.3,100.0,0.0,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,2,3,-33.3,-33.3,100.0,0.0,23,50,Bill de Blasio,James P. O誰eill,122nd Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,9,0,***.*,200.0,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Rape,0,2,-100.0,1,2,-50.0,19,14,35.7,46.2,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Robbery,2,2,0.0,13,11,18.2,116,132,-12.1,-19.4,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,6,-66.7,7,19,-63.2,182,238,-23.5,-15.0,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Burglary,2,3,-33.3,20,16,25.0,132,162,-18.5,2.3,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,9,9,0.0,38,25,52.0,379,415,-8.7,-3.1,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,0,***.*,4,5,-20.0,62,73,-15.1,1.6,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,TOTAL,16,22,-27.27,83,78,6.41,899,"1,034",-13.06,-5.86,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,2,1,100.0,24,26,-7.7,71.4,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,17,29,-41.4,86,102,-15.7,"1,241","1,246",-0.4,-15.9,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,9,8,12.5,39,35,11.4,417,477,-12.6,-16.1,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,4,1,300.0,25,23,8.7,-19.4,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,1,0,***.*,12,10,20.0,-25.0,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,0,***.*,10,10,0.0,-23.1,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,121th Precinct
  12/12/2016,  12/18/2016,Murder,0,1,-100.0,1,2,-50.0,5,11,-54.5,-28.6,-58.3,-75.0,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,0,***.*,17,20,-15.0,-41.4,-56.4,-69.1,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Robbery,3,2,50.0,18,15,20.0,198,219,-9.6,5.3,-28.5,-79.8,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,5,3,66.7,26,18,44.4,294,255,15.3,14.4,3.2,-60.8,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Burglary,0,3,-100.0,6,12,-50.0,158,181,-12.7,-17.7,-47.9,-90.5,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,10,10,0.0,30,29,3.4,335,351,-4.6,-9.7,-17.7,-41.6,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,G.L.A.,1,3,-66.7,5,8,-37.5,92,75,22.7,39.4,-51.1,-92.9,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,TOTAL,19,22,-13.64,87,84,3.57,"1,099","1,112",-1.17,-0.99,-27.27,-79.41,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,5,5,0.0,65,49,32.7,54.8,38.3,***.*,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,28,22,27.3,74,72,2.8,981,939,4.5,3.9,-33.1,***.*,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,12,20,-40.0,46,55,-16.4,741,683,8.5,-5.1,-38.8,***.*,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,1,4,-75.0,34,46,-26.1,-2.9,-22.7,***.*,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,2,-100.0,3,5,-40.0,23,29,-20.7,0.0,-11.5,-78.7,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,3,3,0.0,23,25,-8.0,9.5,-4.2,-76.0,23,50,Bill de Blasio,James P. O誰eill,120th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,0,1,-100.0,-100.0,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,4,4,0.0,38,33,15.2,31.0,22.6,15.2,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Robbery,6,13,-53.8,25,30,-16.7,337,316,6.6,3.1,1.2,-73.2,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,3,6,-50.0,26,21,23.8,369,353,4.5,7.9,16.4,-11.7,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Burglary,5,2,150.0,21,12,75.0,239,223,7.2,-26.9,-16.4,-87.6,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,9,11,-18.2,50,59,-15.3,676,667,1.3,4.8,35.2,-51.1,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,0,***.*,9,9,0.0,170,140,21.4,10.4,-28.0,-92.1,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,TOTAL,25,32,-21.88,135,135,0.00,"1,829","1,733",5.54,0.00,7.21,-74.59,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,3,4,-25.0,29,44,-34.1,-17.1,3.6,***.*,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,12,27,-55.6,61,66,-7.6,908,969,-6.3,-17.8,-17.5,***.*,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,29,11,163.6,88,70,25.7,936,908,3.1,-5.2,5.5,***.*,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,1,0.0,8,9,-11.1,80,74,8.1,56.9,33.3,***.*,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,2,-100.0,0,3,-100.0,5,11,-54.5,-44.4,-37.5,-91.7,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,1,-100.0,0,2,-100.0,5,10,-50.0,-16.7,-16.7,-91.1,23,50,Bill de Blasio,James P. O誰eill,115th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,2,6,-66.7,0.0,-77.8,-92.3,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,6,-83.3,31,19,63.2,34.8,93.8,-29.5,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Robbery,8,5,60.0,19,23,-17.4,206,222,-7.2,-18.3,-35.8,-87.5,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,2,9,-77.8,11,25,-56.0,305,311,-1.9,10.9,14.2,-58.3,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Burglary,5,2,150.0,20,14,42.9,244,301,-18.9,-44.3,-48.4,-89.2,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,19,13,46.2,70,57,22.8,788,675,16.7,14.9,24.7,-27.9,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,G.L.A.,7,2,250.0,18,6,200.0,189,182,3.8,2.2,-25.9,-92.7,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,TOTAL,41,31,32.26,139,131,6.11,"1,765","1,716",2.86,-5.16,-10.54,-79.00,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Transit,2,1,100.0,4,4,0.0,37,31,19.4,60.9,12.1,***.*,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,8,11,-27.3,156,162,-3.7,-11.9,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,28,43,-34.9,132,154,-14.3,"1,578","1,608",-1.9,-3.2,9.7,***.*,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,20,15,33.3,76,60,26.7,912,868,5.1,3.8,6.9,***.*,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,2,2,0.0,4,8,-50.0,50,59,-15.3,-23.1,-21.9,***.*,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,6,16,-62.5,-75.0,-72.7,-86.4,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,6,13,-53.8,-66.7,-66.7,-85.7,23,50,Bill de Blasio,James P. O誰eill,114th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,9,9,0.0,0.0,-52.6,-76.9,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,1,3,-66.7,23,17,35.3,35.3,-8.0,-69.7,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Robbery,4,6,-33.3,13,13,0.0,188,221,-14.9,-23.3,-44.9,-83.2,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,6,9,-33.3,26,31,-16.1,407,387,5.2,-10.9,19.4,-44.9,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Burglary,5,4,25.0,18,20,-10.0,189,250,-24.4,-43.1,-53.6,-82.9,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,13,11,18.2,40,60,-33.3,454,525,-13.5,-17.3,-29.5,-88.2,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,5,-60.0,7,12,-41.7,93,132,-29.5,-56.9,-64.2,-94.8,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,TOTAL,30,35,-14.29,105,139,-24.46,"1,363","1,541",-11.55,-25.32,-33.09,-84.31,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Housing,0,1,-100.0,0,1,-100.0,14,12,16.7,133.3,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,17,18,-5.6,74,60,23.3,908,925,-1.8,-7.3,-13.6,***.*,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,15,8,87.5,50,41,22.0,659,717,-8.1,-7.8,-15.4,***.*,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,2,1,100.0,36,28,28.6,12.5,20.0,***.*,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,2,0,***.*,44,26,69.2,10.0,-24.1,-71.8,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,1,0,***.*,39,22,77.3,30.0,-18.8,-72.1,23,50,Bill de Blasio,James P. O誰eill,113th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,1,1,0.0,***.*,0.0,-80.0,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Rape,0,1,-100.0,0,1,-100.0,7,6,16.7,0.0,75.0,-30.0,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Robbery,2,2,0.0,5,4,25.0,47,43,9.3,-9.6,-60.2,-92.6,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,1,3,-66.7,9,4,125.0,49,55,-10.9,-14.0,-14.0,-60.2,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Burglary,3,0,***.*,8,5,60.0,79,107,-26.2,-28.8,-39.2,-94.2,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,7,8,-12.5,28,32,-12.5,363,331,9.7,-9.0,-2.9,-63.1,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,0,***.*,4,8,-50.0,51,87,-41.4,-48.0,-48.0,-98.4,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,TOTAL,13,14,-7.14,54,54,0.00,597,630,-5.24,-17.54,-23.66,-90.64,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,1,1,0.0,22,23,-4.3,-43.6,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,1,-100.0,2,4,-50.0,-81.8,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,17,20,-15.0,71,69,2.9,779,945,-17.6,-29.5,-18.8,***.*,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,2,2,0.0,14,10,40.0,163,189,-13.8,-19.7,-22.4,***.*,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,2,0,***.*,24,12,100.0,71.4,50.0,***.*,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,-100.0,-100.0,23,50,Bill de Blasio,James P. O誰eill,112th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,2,0,***.*,***.*,***.*,-50.0,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Rape,0,0,***.*,0,1,-100.0,4,7,-42.9,300.0,-33.3,-71.4,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Robbery,0,2,-100.0,4,4,0.0,44,54,-18.5,2.3,-45.0,-86.5,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,0,0,***.*,3,6,-50.0,70,58,20.7,7.7,37.3,-45.7,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Burglary,2,4,-50.0,18,19,-5.3,175,189,-7.4,-18.2,-29.4,-81.5,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,11,9,22.2,41,34,20.6,472,391,20.7,8.5,31.1,-15.3,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,G.L.A.,2,5,-60.0,10,8,25.0,61,71,-14.1,-34.4,-54.8,-98.1,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,TOTAL,15,20,-25.00,76,72,5.56,828,770,7.53,-2.70,-5.91,-84.02,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Transit,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,15,7,114.3,39,32,21.9,499,378,32.0,11.9,12.9,***.*,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,5,5,0.0,16,14,14.3,171,129,32.6,46.2,1.2,***.*,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,0,1,-100.0,0,1,-100.0,12,11,9.1,50.0,-25.0,***.*,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,0,***.*,0,2,-100.0,***.*,***.*,-100.0,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,0,***.*,0,1,-100.0,***.*,***.*,-100.0,23,50,Bill de Blasio,James P. O誰eill,111th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,1,0,***.*,2,1,100.0,-75.0,-50.0,-93.1,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,3,3,0.0,29,25,16.0,11.5,7.4,-14.7,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Robbery,3,4,-25.0,20,16,25.0,249,266,-6.4,-9.1,-29.5,-83.4,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Fel. Assault,3,12,-75.0,14,25,-44.0,270,292,-7.5,-5.3,9.8,-43.5,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Burglary,4,5,-20.0,25,12,108.3,218,208,4.8,-30.6,-20.4,-89.6,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Gr. Larceny,12,11,9.1,54,53,1.9,652,567,15.0,17.1,21.4,-47.4,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,G.L.A.,0,4,-100.0,9,9,0.0,96,99,-3.0,-8.6,-31.9,-95.6,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,TOTAL,23,36,-36.11,126,118,6.78,"1,516","1,458",3.98,-3.38,-4.17,-80.00,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Transit,1,1,0.0,1,4,-75.0,30,24,25.0,-6.3,0.0,***.*,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Housing,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Petit Larceny,28,34,-17.6,112,152,-26.3,"1,604","1,731",-7.3,-13.0,-9.5,***.*,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Misd. Assault,5,13,-61.5,46,54,-14.8,634,633,0.2,-14.0,1.0,***.*,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Misd. Sex Crimes,1,0,***.*,9,2,350.0,65,60,8.3,6.6,8.3,***.*,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Shooting Vic.,0,0,***.*,0,1,-100.0,6,6,0.0,-25.0,0.0,-90.2,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Shooting Inc.,0,0,***.*,0,1,-100.0,6,5,20.0,20.0,20.0,-88.9,23,50,Bill de Blasio,James P. O誰eill,110th Precinct
  12/12/2016,  12/18/2016,Murder,0,0,***.*,0,0,***.*,2,3,-33.3,-60.0,-71.4,-81.8,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
  12/12/2016,  12/18/2016,Rape,1,0,***.*,2,1,100.0,15,20,-25.0,-25.0,-11.8,-54.5,23,50,Bill de Blasio,James P. O誰eill,109th Precinct
